"Date","Ethereum - Difficulty","Ethereum Classic - Difficulty"
"2023/04/20",null,1.4592665941765E+15
"2023/04/21",null,1.4847784680907E+15
"2023/04/22",null,1488560956752918
"2023/04/23",null,1.5083036622467E+15
"2023/04/24",null,1.4668525324074E+15
"2023/04/25",null,1.4606382196797E+15
"2023/04/26",null,1.4752887634394E+15
"2023/04/27",null,1.4956340689064E+15
"2023/04/28",null,1509065113761486
"2023/04/29",null,1.502266571154E+15
"2023/04/30",null,1.4933342588633E+15
"2023/05/01",null,1.5555932224452E+15
"2023/05/02",null,1.5466137062292E+15
"2023/05/03",null,1.5791781780192E+15
"2023/05/04",null,1554083451727128
"2023/05/05",null,1.5328613269001E+15
"2023/05/06",null,1.6173870412552E+15
"2023/05/07",null,1601390178286381
"2023/05/08",null,1641226173030492
"2023/05/09",null,1.635663590908E+15
"2023/05/10",null,1.5858938050858E+15
"2023/05/11",null,1.6061845624232E+15
"2023/05/12",null,1.6255133910963E+15
"2023/05/13",null,1.6120949536168E+15
"2023/05/14",null,1614164850665571
"2023/05/15",null,1.6439471718237E+15
"2023/05/16",null,1684573567103212
"2023/05/17",null,1.6743713813916E+15
"2023/05/18",null,1650412801252845
"2023/05/19",null,1638570479621226
"2023/05/20",null,1.6665569297542E+15
"2023/05/21",null,1.6625461679639E+15
"2023/05/22",null,1649552770844626
"2023/05/23",null,1.629160047285E+15
"2023/05/24",null,1.6814336042207E+15
"2023/05/25",null,1651841528131467
"2023/05/26",null,1656961334657835
"2023/05/27",null,1.7110763410188E+15
"2023/05/28",null,1.7160794622669E+15
"2023/05/29",null,1.7094907171864E+15
"2023/05/30",null,1.699452133903E+15
"2023/05/31",null,1.6641868705701E+15
"2023/06/01",null,1.6361523568214E+15
"2023/06/02",null,1.6974156781115E+15
"2023/06/03",null,1.6454860737424E+15
"2023/06/04",null,1.6564201894937E+15
"2023/06/05",null,1640143023257729
"2023/06/06",null,1.6084909350253E+15
"2023/06/07",null,1.629750911276E+15
"2023/06/08",null,1.6598994497446E+15
"2023/06/09",null,1.6738661608332E+15
"2023/06/10",null,1.6535694953497E+15
"2023/06/11",null,1.6332924922269E+15
"2023/06/12",null,1.6593766994294E+15
"2023/06/13",null,1692703481875068
"2023/06/14",null,1695906966658634
"2023/06/15",null,1.6421522398889E+15
"2023/06/16",null,1.6339376515135E+15
"2023/06/17",null,1.6630820186964E+15
"2023/06/18",null,1.6299504078962E+15
"2023/06/19",null,1651873363757547
"2023/06/20",null,1.6844801772464E+15
"2023/06/21",null,1.6920903733471E+15
"2023/06/22",null,1.6833936768825E+15
"2023/06/23",null,1714168854085935
"2023/06/24",null,1.747157744758E+15
"2023/06/25",null,1750021978767805
"2023/06/26",null,1.7191810986846E+15
"2023/06/27",null,1730339033189033
"2023/06/28",null,1.6653031234101E+15
"2023/06/29",null,1689278522315690
"2023/06/30",null,1.7576135673893E+15
"2023/07/01",null,1.7734984542097E+15
"2023/07/02",null,1.8247514758653E+15
"2023/07/03",null,1.7906374370149E+15
"2023/07/04",null,1.8352162833911E+15
"2023/07/05",null,1.8330082366889E+15
"2023/07/06",null,1.870069137422E+15
"2023/07/07",null,1858045980507421
"2023/07/08",null,1.8284676090487E+15
"2023/07/09",null,1.8516646464928E+15
"2023/07/10",null,1.8599711138583E+15
"2023/07/11",null,1.868664686856E+15
"2023/07/12",null,1.8780470397334E+15
"2023/07/13",null,1.9009618122294E+15
"2023/07/14",null,1.902137940433E+15
"2023/07/15",null,1902042132138732
"2023/07/16",null,1.9182025571967E+15
"2023/07/17",null,1.8822207001882E+15
"2023/07/18",null,1.8944932783235E+15
"2023/07/19",null,1.9167509602255E+15
"2023/07/20",null,1.936724767577E+15
"2023/07/21",null,1.8960019813402E+15
"2023/07/22",null,1.9746747185815E+15
"2023/07/23",null,1951442940237293
"2023/07/24",null,1.9665318301639E+15
"2023/07/25",null,1.920824805184E+15
"2023/07/26",null,1.921534234257E+15
"2023/07/27",null,1.8578611383807E+15
"2023/07/28",null,1.8804630095209E+15
"2023/07/29",null,1915366428162270
"2023/07/30",null,1.9584780199982E+15
"2023/07/31",null,1.9186411311106E+15
"2023/08/01",null,1.8540431483495E+15
"2023/08/02",null,1.9016978107342E+15
"2023/08/03",null,1.8440127376574E+15
"2023/08/04",null,1862773264363341
"2023/08/05",null,1.8445236380211E+15
"2023/08/06",null,1936386563185590
"2023/08/07",null,1.8772968762475E+15
"2023/08/08",null,1.9441610957526E+15
"2023/08/09",null,1.917887521175E+15
"2023/08/10",null,1.8645299254876E+15
"2023/08/11",null,1.8751264989095E+15
"2023/08/12",null,1.8620661137888E+15
"2023/08/13",null,1.8474672844128E+15
"2023/08/14",null,1.8214225512333E+15
"2023/08/15",null,1837675060459023
"2023/08/16",null,1.7604373234908E+15
"2023/08/17",null,1.8902389348379E+15
"2023/08/18",null,1.8834509417628E+15
"2023/08/19",null,1.9105643283881E+15
"2023/08/20",null,1.9038264903286E+15
"2023/08/21",null,1.8626727414324E+15
"2023/08/22",null,1868795968631844
"2023/08/23",null,1.8474624214185E+15
"2023/08/24",null,1.8978914919125E+15
"2023/08/25",null,1.8911931264857E+15
"2023/08/26",null,1.9239515864345E+15
"2023/08/27",null,1.9331469659148E+15
"2023/08/28",null,1.9264642874704E+15
"2023/08/29",null,1824485213667589
"2023/08/30",null,1861420854327713
"2023/08/31",null,1894639210274482
"2023/09/01",null,1.8966029297638E+15
"2023/09/02",null,1.8727405737174E+15
"2023/09/03",null,1.8674205337574E+15
"2023/09/04",null,1860215079224016
"2023/09/05",null,1.8796309181797E+15
"2023/09/06",null,1.8903552341605E+15
"2023/09/07",null,1.8005976061885E+15
"2023/09/08",null,1842973986726262
"2023/09/09",null,1.8864889074243E+15
"2023/09/10",null,1878169036666077
"2023/09/11",null,1837799045257790
"2023/09/12",null,1.8562154766173E+15
"2023/09/13",null,1871996377628843
"2023/09/14",null,1919152093909690
"2023/09/15",null,1.9076774808057E+15
"2023/09/16",null,1.9491263765938E+15
"2023/09/17",null,1967581570518297
"2023/09/18",null,1.9413908751884E+15
"2023/09/19",null,1890576972180715
"2023/09/20",null,1.8831464384755E+15
"2023/09/21",null,1958678348930759
"2023/09/22",null,1.855609612261E+15
"2023/09/23",null,1.8754377024084E+15
"2023/09/24",null,1.921680789873E+15
"2023/09/25",null,1.9069044004964E+15
"2023/09/26",null,1.9327279562364E+15
"2023/09/27",null,1900331153116227
"2023/09/28",null,1861935184337257
"2023/09/29",null,1.9342716201771E+15
"2023/09/30",null,1.9239083329172E+15
"2023/10/01",null,1.9313413702835E+15
"2023/10/02",null,1.9529299443467E+15
"2023/10/03",null,1.9018794957892E+15
"2023/10/04",null,1948066557559592
"2023/10/05",null,1.9670193287253E+15
"2023/10/06",null,1985343504058854
"2023/10/07",null,1989063699531672
"2023/10/08",null,1968767485437461
"2023/10/09",null,1.9208382970486E+15
"2023/10/10",null,1.9506805687595E+15
"2023/10/11",null,1.9611902350863E+15
"2023/10/12",null,1.9590270534894E+15
"2023/10/13",null,1918988965829657
"2023/10/14",null,1.9941357490776E+15
"2023/10/15",null,1.9964942242584E+15
"2023/10/16",null,1.9762078476497E+15
"2023/10/17",null,1.9586298380903E+15
"2023/10/18",null,1.9276144655101E+15
"2023/10/19",null,1.9821992344917E+15
"2023/10/20",null,1.9629455879585E+15
"2023/10/21",null,1.9771427880153E+15
"2023/10/22",null,1.9840883326635E+15
"2023/10/23",null,1.9912857174798E+15
"2023/10/24",null,2.0144601169503E+15
"2023/10/25",null,2.0315296898639E+15
"2023/10/26",null,1.9574157458241E+15
"2023/10/27",null,1.9774063510211E+15
"2023/10/28",null,2.005415499399E+15
"2023/10/29",null,2.0675651882606E+15
"2023/10/30",null,2.0623631361079E+15
"2023/10/31",null,2.0174041008795E+15
"2023/11/01",null,1.9766263605267E+15
"2023/11/02",null,1.9490670769508E+15
"2023/11/03",null,2.0028780073007E+15
"2023/11/04",null,2.0344355381808E+15
"2023/11/05",null,2.0257152103344E+15
"2023/11/06",null,1.9966048831274E+15
"2023/11/07",null,2.0422342185557E+15
"2023/11/08",null,2.0386408558554E+15
"2023/11/09",null,2.0288796074352E+15
"2023/11/10",null,2.0414879271602E+15
"2023/11/11",null,2104713002891028
"2023/11/12",null,2.0876126100485E+15
"2023/11/13",null,2.0524789706071E+15
"2023/11/14",null,2.0953952299769E+15
"2023/11/15",null,2.1091590194624E+15
"2023/11/16",null,2073829150889197
"2023/11/17",null,1950911388938926
"2023/11/18",null,1995169118562598
"2023/11/19",null,2000463580268438
"2023/11/20",null,1.9830838181285E+15
"2023/11/21",null,2.0262203490543E+15
"2023/11/22",null,1986500989890455
"2023/11/23",null,2.0225176209378E+15
"2023/11/24",null,2.0078092993908E+15
"2023/11/25",null,2.0315917240251E+15
"2023/11/26",null,1.9786921997008E+15
"2023/11/27",null,1.9332275148827E+15
"2023/11/28",null,1.9571741414728E+15
"2023/11/29",null,1.9574842430061E+15
"2023/11/30",null,1.9420799300981E+15
"2023/12/01",null,1.9843815803217E+15
"2023/12/02",null,1967474990666191
"2023/12/03",null,1.952737129277E+15
"2023/12/04",null,1.9182890617926E+15
"2023/12/05",null,1.9421361557836E+15
"2023/12/06",null,1.9800298995337E+15
"2023/12/07",null,1994836725580536
"2023/12/08",null,2.0135226426119E+15
"2023/12/09",null,2.0247737764623E+15
"2023/12/10",null,2024015467698393
"2023/12/11",null,1.9696103673489E+15
"2023/12/12",null,1.981557295525E+15
"2023/12/13",null,1916964307317469
"2023/12/14",null,1.9568994281067E+15
"2023/12/15",null,1.9641903013727E+15
"2023/12/16",null,1933667301572420
"2023/12/17",null,1903941902970044
"2023/12/18",null,1908994910597438
"2023/12/19",null,1.9683415054296E+15
"2023/12/20",null,1.9505875212525E+15
"2023/12/21",null,2.0039715489552E+15
"2023/12/22",null,1.9505148781542E+15
"2023/12/23",null,1.9141948274804E+15
"2023/12/24",null,1875555146521296
"2023/12/25",null,1.8728026957163E+15
"2023/12/26",null,1827146869333157
"2023/12/27",null,1.8846304683418E+15
"2023/12/28",null,1.8831780770303E+15
"2023/12/29",null,1.8631804248351E+15
"2023/12/30",null,1.9246078505492E+15
"2023/12/31",null,1846911574332480
"2024/01/01",null,1.7955392962832E+15
"2024/01/02",null,1.793976521445E+15
"2024/01/03",null,1806836930454847
"2024/01/04",null,1.8046184618741E+15
"2024/01/05",null,1.8138239361932E+15
"2024/01/06",null,1844165201958343
"2024/01/07",null,1.8727481075889E+15
"2024/01/08",null,1837499592142962
"2024/01/09",null,1.8611210746745E+15
"2024/01/10",null,1.8393342104774E+15
"2024/01/11",null,1.8528443346595E+15
"2024/01/12",null,1.9091997246076E+15
"2024/01/13",null,1.9557810198795E+15
"2024/01/14",null,1.9162902539405E+15
"2024/01/15",null,1.9141886828576E+15
"2024/01/16",null,1.8657669211709E+15
"2024/01/17",null,1.9080322930243E+15
"2024/01/18",null,1.8922245055579E+15
"2024/01/19",null,1.8289661548305E+15
"2024/01/20",null,1.8905524415182E+15
"2024/01/21",null,1.9040781890374E+15
"2024/01/22",null,1.80897798927E+15
"2024/01/23",null,1.8251819231689E+15
"2024/01/24",null,1782972837234613
"2024/01/25",null,1916863545712996
"2024/01/26",null,1.9450288187922E+15
"2024/01/27",null,1.9100191043817E+15
"2024/01/28",null,1889390363784324
"2024/01/29",null,1994094918939082
"2024/01/30",null,1.9820024380896E+15
"2024/01/31",null,1984134475842327
"2024/02/01",null,2015635429754846
"2024/02/02",null,2.1077480949764E+15
"2024/02/03",null,2094773658145578
"2024/02/04",null,2.0686237958068E+15
"2024/02/05",null,2.0585658640396E+15
"2024/02/06",null,2.0731522923135E+15
"2024/02/07",null,2.0429328444276E+15
"2024/02/08",null,2.0674240166978E+15
"2024/02/09",null,2043019342186187
"2024/02/10",null,2.05429764356E+15
"2024/02/11",null,2.1093893461323E+15
"2024/02/12",null,2.0822798712543E+15
"2024/02/13",null,2087448525279693
"2024/02/14",null,2.0796070292817E+15
"2024/02/15",null,2048583609880088
"2024/02/16",null,2.0744362445614E+15
"2024/02/17",null,2082465470526935
"2024/02/18",null,2.1137708869317E+15
"2024/02/19",null,2.0922957000364E+15
"2024/02/20",null,2115341312662878
"2024/02/21",null,2.0514485915539E+15
"2024/02/22",null,2072253577837448
"2024/02/23",null,2.0921837845453E+15
"2024/02/24",null,2.1052137667772E+15
"2024/02/25",null,2.0824605400038E+15
"2024/02/26",null,2047152572403515
"2024/02/27",null,2.0464219308271E+15
"2024/02/28",null,2064979327328294
"2024/02/29",null,2088369736230670
"2024/03/01",null,2089933629744871
"2024/03/02",null,2.0893410534755E+15
"2024/03/03",null,2159270157857423
"2024/03/04",null,2.1387562778353E+15
"2024/03/05",null,2.1043165720429E+15
"2024/03/06",null,2130167522520060
"2024/03/07",null,2.1742210623016E+15
"2024/03/08",null,2197360920881826
"2024/03/09",null,2.2104245540058E+15
"2024/03/10",null,2146202236620673
"2024/03/11",null,2.2043843129588E+15
"2024/03/12",null,2.1467732299727E+15
"2024/03/13",null,2.1829279760586E+15
"2024/03/14",null,2.1542448303717E+15
"2024/03/15",null,2.186605214437E+15
"2024/03/16",null,2.1963117185601E+15
"2024/03/17",null,2.2067260523257E+15
"2024/03/18",null,2.1736446091906E+15
"2024/03/19",null,2185643798090584
"2024/03/20",null,2.2020303082019E+15
"2024/03/21",null,2.2193536601893E+15
"2024/03/22",null,2183043720676401
"2024/03/23",null,2141303422217194
"2024/03/24",null,2.1675585597595E+15
"2024/03/25",null,2.1766451352211E+15
"2024/03/26",null,2.1748087311785E+15
"2024/03/27",null,2.1534010579618E+15
"2024/03/28",null,2.201862377108E+15
"2024/03/29",null,2.1879437057132E+15
"2024/03/30",null,2.0905077206946E+15
"2024/03/31",null,2069270760008050
"2024/04/01",null,2.0921516774885E+15
"2024/04/02",null,2053090229722724
"2024/04/03",null,2.0685067158376E+15
"2024/04/04",null,2.1519282898878E+15
"2024/04/05",null,2.147501778144E+15
"2024/04/06",null,2.1701653260782E+15
"2024/04/07",null,2.1426058135192E+15
"2024/04/08",null,2154990583966435
"2024/04/09",null,2.1788527051814E+15
"2024/04/10",null,2163893569341201
"2024/04/11",null,2.1483076133428E+15
"2024/04/12",null,2118452205201102
"2024/04/13",null,2.1792480319774E+15
"2024/04/14",null,2.1612660789655E+15
"2024/04/15",null,2.2274382811007E+15
"2024/04/16",null,2.1729157814747E+15
"2024/04/17",null,2.151362164534E+15
"2024/04/18",null,2.1924544990601E+15
"2024/04/19",null,2.1634807777883E+15
"2024/04/20",null,2197485143379566
"2024/04/21",null,2.2350734492307E+15
"2024/04/22",null,2.2805770339751E+15
"2024/04/23",null,2.2515138888426E+15
"2024/04/24",null,2.2365313269653E+15
"2024/04/25",null,2.2606184064138E+15
"2024/04/26",null,2.260330652736E+15
"2024/04/27",null,2.2674239071984E+15
"2024/04/28",null,2276830792411364
"2024/04/29",null,2.2705783394796E+15
"2024/04/30",null,2232855714107042
"2024/05/01",null,2.2747913476816E+15
"2024/05/02",null,2.2740068314354E+15
"2024/05/03",null,2245483946397629
"2024/05/04",null,2.2090228198536E+15
"2024/05/05",null,2.1971344569725E+15
"2024/05/06",null,2.164828797211E+15
"2024/05/07",null,2216306933550031
"2024/05/08",null,2.2512241327774E+15
"2024/05/09",null,2.2669342803559E+15
"2024/05/10",null,2.2202104636769E+15
"2024/05/11",null,2.2165808438276E+15
"2024/05/12",null,2277545546940005
"2024/05/13",null,2.2889920760978E+15
"2024/05/14",null,2286651221234072
"2024/05/15",null,2.2534370209291E+15
"2024/05/16",null,2292966415899321
"2024/05/17",null,2.2761897095965E+15
"2024/05/18",null,2262252046066355
"2024/05/19",null,2.2323626904734E+15
"2024/05/20",null,2.3075755909963E+15
"2024/05/21",null,2.2630397036855E+15
"2024/05/22",null,2.3256956220598E+15
"2024/05/23",null,2396826460233253
"2024/05/24",null,2.3753889059842E+15
"2024/05/25",null,2.3727081562936E+15
"2024/05/26",null,2.4576302896337E+15
"2024/05/27",null,2446081538387518
"2024/05/28",null,2391971518360381
"2024/05/29",null,2.4716733538693E+15
"2024/05/30",null,2480805872518830
"2024/05/31",null,2.3812814151151E+15
"2024/06/01",null,2.3103305898906E+15
"2024/06/02",null,2.3202247466317E+15
"2024/06/03",null,2.2964600993477E+15
"2024/06/04",null,2290664587106595
"2024/06/05",null,2.2628603842405E+15
"2024/06/06",null,2.2341561409875E+15
"2024/06/07",null,2297444833512686
"2024/06/08",null,2.2286436232888E+15
"2024/06/09",null,2.2369500193231E+15
"2024/06/10",null,2.2879596866419E+15
"2024/06/11",null,2259111372845871
"2024/06/12",null,2.324412274541E+15
"2024/06/13",null,2.2843460897618E+15
"2024/06/14",null,2.247893105934E+15
"2024/06/15",null,2.2797121394339E+15
"2024/06/16",null,2.2240199131031E+15
"2024/06/17",null,2.2453401304347E+15
"2024/06/18",null,2.2261441626249E+15
"2024/06/19",null,2306791157167570
"2024/06/20",null,2.3432306944251E+15
"2024/06/21",null,2.3019218396616E+15
"2024/06/22",null,2.2809786813022E+15
"2024/06/23",null,2.3366007252746E+15
"2024/06/24",null,2.3068896246352E+15
"2024/06/25",null,2.2339747344793E+15
"2024/06/26",null,2272961734017871
"2024/06/27",null,2295757458749415
"2024/06/28",null,2276712719088205
"2024/06/29",null,2.2307236458298E+15
"2024/06/30",null,2.2519478909683E+15
"2024/07/01",null,2263458124863177
"2024/07/02",null,2.2064229239658E+15
"2024/07/03",null,2.214791044134E+15
"2024/07/04",null,2.2352776751117E+15
"2024/07/05",null,2.1922921494096E+15
"2024/07/06",null,2.2371696123592E+15
"2024/07/07",null,2.1732878444822E+15
"2024/07/08",null,2159490824745203
"2024/07/09",null,2.1554832201438E+15
"2024/07/10",null,2.1886485894486E+15
"2024/07/11",null,2176346482890860
"2024/07/12",null,2201183358010400
"2024/07/13",null,2.2242972508938E+15
"2024/07/14",null,2.2676286674613E+15
"2024/07/15",null,2.2646192370335E+15
"2024/07/16",null,2.2937476086712E+15
"2024/07/17",null,2.2303634483707E+15
"2024/07/18",null,2269307464511689
"2024/07/19",null,2323897700126731
"2024/07/20",null,2.3301574060711E+15
"2024/07/21",null,2339554532376288
"2024/07/22",null,2334085308862820
"2024/07/23",null,2318193165794843
"2024/07/24",null,2289352815639258
"2024/07/25",null,2.2896392963208E+15
"2024/07/26",null,2.221433147654E+15
"2024/07/27",null,2.3647745985612E+15
"2024/07/28",null,2285606962663811
"2024/07/29",null,2.2691739608952E+15
"2024/07/30",null,2.3520366900484E+15
"2024/07/31",null,2375537774790652
"2024/08/01",null,2328506324797761
"2024/08/02",null,2330741621449947
"2024/08/03",null,2288064789874435
"2024/08/04",null,2.3665359395215E+15
"2024/08/05",null,2.3772432358207E+15
"2024/08/06",null,2327536814478002
"2024/08/07",null,2.3402626125593E+15
"2024/08/08",null,2389497587992000
"2024/08/09",null,2.3316279242917E+15
"2024/08/10",null,2.3456056778165E+15
"2024/08/11",null,2349091773553369
"2024/08/12",null,2321265938409162
"2024/08/13",null,2.3493652368943E+15
"2024/08/14",null,2408866116244573
"2024/08/15",null,2.3439111995726E+15
"2024/08/16",null,2428443510844694
"2024/08/17",null,2385483923370874
"2024/08/18",null,2406979566286744
"2024/08/19",null,2376211643361381
"2024/08/20",null,2327833588595298
"2024/08/21",null,2432743622215208
"2024/08/22",null,2340535433215926
"2024/08/23",null,2357554456342571
"2024/08/24",null,2.3919980775777E+15
"2024/08/25",null,2.4240143590421E+15
"2024/08/26",null,2.4241736986448E+15
"2024/08/27",null,2.3277236378179E+15
"2024/08/28",null,2.2896214731208E+15
"2024/08/29",null,2.2449077034333E+15
"2024/08/30",null,2325282572720625
"2024/08/31",null,2362966520343372
"2024/09/01",null,2288366794527158
"2024/09/02",null,2.3493488157746E+15
"2024/09/03",null,2.384046910393E+15
"2024/09/04",null,2464219991986819
"2024/09/05",null,2.3764103217013E+15
"2024/09/06",null,2.3555298919551E+15
"2024/09/07",null,2362268924681809
"2024/09/08",null,2.4478607259074E+15
"2024/09/09",null,2.4033174427529E+15
"2024/09/10",null,2419985444172420
"2024/09/11",null,2471813233695115
"2024/09/12",null,2.5040262556466E+15
"2024/09/13",null,2478340360024101
"2024/09/14",null,2.5094214958729E+15
"2024/09/15",null,2432227364849589
"2024/09/16",null,2480160992796479
"2024/09/17",null,2.4490411173262E+15
"2024/09/18",null,2.5033249122264E+15
"2024/09/19",null,2.5238344807368E+15
"2024/09/20",null,2.5217791344648E+15
"2024/09/21",null,2.4919484145471E+15
"2024/09/22",null,2550275798024872
"2024/09/23",null,2.5384403234588E+15
"2024/09/24",null,2.4953277746283E+15
"2024/09/25",null,2543983366091470
"2024/09/26",null,2509672659941374
"2024/09/27",null,2.5308333258567E+15
"2024/09/28",null,2.590066421198E+15
"2024/09/29",null,2519809704116409
"2024/09/30",null,2414480602357988
"2024/10/01",null,2.322571472147E+15
"2024/10/02",null,2453398560566340
"2024/10/03",null,2320906105662015
"2024/10/04",null,2.3046114739004E+15
"2024/10/05",null,2301620713452112
"2024/10/06",null,2.4731693233273E+15
"2024/10/07",null,2.5118728290501E+15
"2024/10/08",null,2.4554791359592E+15
"2024/10/09",null,2452038793497434
"2024/10/10",null,2.4419947339746E+15
"2024/10/11",null,2.4030730186953E+15
"2024/10/12",null,2.4699878966434E+15
"2024/10/13",null,2.502873477403E+15
"2024/10/14",null,2.3997568383322E+15
"2024/10/15",null,2441070938105600
"2024/10/16",null,2442009621386208
"2024/10/17",null,2436643939374166
"2024/10/18",null,2502710956509259
"2024/10/19",null,2487374723554452
"2024/10/20",null,2480944738641612
"2024/10/21",null,2.4797536622016E+15
"2024/10/22",null,2.4169110524441E+15
"2024/10/23",null,2356728203474517
"2024/10/24",null,2.2985966882919E+15
"2024/10/25",null,2353330331183626
"2024/10/26",null,2.3992765017797E+15
"2024/10/27",null,2371052304461040
"2024/10/28",null,2365925875351752
"2024/10/29",null,2365589853197235
"2024/10/30",null,2388645312633181
"2024/10/31",null,2366609784474035
"2024/11/01",null,2.3224255221346E+15
"2024/11/02",null,2.3009902137638E+15
"2024/11/03",null,2312231043403786
"2024/11/04",null,2369904872177119
"2024/11/05",null,2.3360022965526E+15
"2024/11/06",null,2364750461959846
"2024/11/07",null,2.3785321369897E+15
"2024/11/08",null,2.3518022836742E+15
"2024/11/09",null,2.3835725352418E+15
"2024/11/10",null,2485114053441327
"2024/11/11",null,2439532389481582
"2024/11/12",null,2.3548412720397E+15
"2024/11/13",null,2413772605456986
"2024/11/14",null,2.4958996786652E+15
"2024/11/15",null,2.5409514068588E+15
"2024/11/16",null,2.5874047520041E+15
"2024/11/17",null,2654815068465846
"2024/11/18",null,2.6758849789712E+15
"2024/11/19",null,2.6213194144641E+15
"2024/11/20",null,2.6465144317542E+15
"2024/11/21",null,2615059661092898
"2024/11/22",null,2.5913374652354E+15
"2024/11/23",null,2726583566676325
"2024/11/24",null,2701617795115392
"2024/11/25",null,2.7082136630604E+15
"2024/11/26",null,2.7543877681501E+15
"2024/11/27",null,2.8154181454561E+15
"2024/11/28",null,2.7914329446947E+15
"2024/11/29",null,2765011724077687
"2024/11/30",null,2883902680433525
"2024/12/01",null,2912779630797555
"2024/12/02",null,2858143926581350
"2024/12/03",null,2947493924485038
"2024/12/04",null,3025214497476109
"2024/12/05",null,2.9697562047931E+15
"2024/12/06",null,2989803413923942
"2024/12/07",null,3232977198153789
"2024/12/08",null,3.3799514919085E+15
"2024/12/09",null,3339857473069184
"2024/12/10",null,3315900461182668
"2024/12/11",null,3288905080424347
"2024/12/12",null,3.2950744654287E+15
"2024/12/13",null,3396217678775721
"2024/12/14",null,3416132722665638
"2024/12/15",null,3390815996516597
"2024/12/16",null,3.3799162200614E+15
"2024/12/17",null,3385235908884485
"2024/12/18",null,3.3236809754093E+15
"2024/12/19",null,3.3265298813323E+15
"2024/12/20",null,3341633155009130
"2024/12/21",null,3368266096868200
"2024/12/22",null,3510923238519293
"2024/12/23",null,3.4322500610888E+15
"2024/12/24",null,3527686924511482
"2024/12/25",null,3.4306025296454E+15
"2024/12/26",null,3.4224488155228E+15
"2024/12/27",null,3511240956700269
"2024/12/28",null,3429267454393996
"2024/12/29",null,3.4655312123637E+15
"2024/12/30",null,3.4482053990632E+15
"2024/12/31",null,3.4972903643703E+15
"2025/01/01",null,3.5219253179803E+15
"2025/01/02",null,3.5387073121636E+15
"2025/01/03",null,3488942153628863
"2025/01/04",null,3.5093086343652E+15
"2025/01/05",null,3571853803385432
"2025/01/06",null,3462072529056111
"2025/01/07",null,3459993907692614
"2025/01/08",null,3491482467803003
"2025/01/09",null,3538821346732963
"2025/01/10",null,3.5783593385169E+15
"2025/01/11",null,3.514557341464E+15
"2025/01/12",null,3431213705109188
"2025/01/13",null,3.4577813803268E+15
"2025/01/14",null,3549602448212283
"2025/01/15",null,3459845484873987
"2025/01/16",null,3419882805948471
"2025/01/17",null,3521149549957227
"2025/01/18",null,3.6017474963567E+15
"2025/01/19",null,3548018987363242
"2025/01/20",null,3567974828069071
"2025/01/21",null,3.5568615586074E+15
"2025/01/22",null,3437562813842404
"2025/01/23",null,3473722901433173
"2025/01/24",null,3.7383571510859E+15
"2025/01/25",null,3.8010908920806E+15
"2025/01/26",null,3764112613907502
"2025/01/27",null,3.912244234771E+15
"2025/01/28",null,3.8829921481379E+15
"2025/01/29",null,3746228615458033
"2025/01/30",null,3.7093723326752E+15
"2025/01/31",null,3876817670029576
"2025/02/01",null,3880794309091521
"2025/02/02",null,4001117257680885
"2025/02/03",null,3.8436431152122E+15
"2025/02/04",null,3860339181761191
"2025/02/05",null,3.8854874521707E+15
"2025/02/06",null,3900922204790385
"2025/02/07",null,3921167341484920
"2025/02/08",null,3.9664073721658E+15
"2025/02/09",null,3910196363497882
"2025/02/10",null,3.9114674880507E+15
"2025/02/11",null,3895589613402855
"2025/02/12",null,3.8907778015174E+15
"2025/02/13",null,3.8081235631114E+15
"2025/02/14",null,3820278324469119
"2025/02/15",null,3.8861807062075E+15
"2025/02/16",null,3.8794384590914E+15
"2025/02/17",null,3.9204771491021E+15
"2025/02/18",null,3.9514818379549E+15
"2025/02/19",null,3.9258214986174E+15
"2025/02/20",null,3996684961746682
"2025/02/21",null,4.0266773770557E+15
"2025/02/22",null,3.8823418698051E+15
"2025/02/23",null,3.8743730499755E+15
"2025/02/24",null,3838408090610323
"2025/02/25",null,3891625983457901
"2025/02/26",null,3916295075115487
"2025/02/27",null,3874740367194382
"2025/02/28",null,3868784938246593
"2025/03/01",null,3.8772228902741E+15
"2025/03/02",null,4078577381503731
"2025/03/03",null,4051035652209093
"2025/03/04",null,3986512118969479
"2025/03/05",null,3921187591744182
"2025/03/06",null,4031039894101611
"2025/03/07",null,4009401637231741
"2025/03/08",null,4087470420584810
"2025/03/09",null,4055844435065921
"2025/03/10",null,3938542737514669
"2025/03/11",null,3.9215663957074E+15
"2025/03/12",null,3.9668557051326E+15
"2025/03/13",null,3865450118383976
"2025/03/14",null,3941341712682936
"2025/03/15",null,4164405622205393
"2025/03/16",null,4127564663923132
"2025/03/17",null,3827301635246344
"2025/03/18",null,3.8217499287313E+15
"2025/03/19",null,3985671703687859
"2025/03/20",null,4.0546255707384E+15
"2025/03/21",null,4.0314814447609E+15
"2025/03/22",null,4.1119245191565E+15
"2025/03/23",null,4097928719115889
"2025/03/24",null,4037839610363817
"2025/03/25",null,3996057917870995
"2025/03/26",null,4.0596603212535E+15
"2025/03/27",null,4063914658403031
"2025/03/28",null,3.9702751740417E+15
"2025/03/29",null,4173993189626187
"2025/03/30",null,4.1777326695415E+15
"2025/03/31",null,3899039137166459
"2025/04/01",null,3.7871235150618E+15
"2025/04/02",null,3836807250285290
"2025/04/03",null,3969236236463870
"2025/04/04",null,3.9322235811225E+15
